agegroup,Date,Sex,Active_Cases,Active_numbers,Active_Numbers_Female,Active_Numbers_Male,Cases,Cases_Female,Cases_Male,Daily_Recovered,Number of Records,Zero
10-19,7/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,7/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,7/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,7/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,7/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,7/02/2020,Male,1,1,0,1,,0,,,1,0
70-79,7/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,7/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,7/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,7/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,8/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,8/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,8/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,8/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,8/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,8/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,8/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,8/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,8/02/2020,Male,1,1,0,1,,0,,,1,0
70-79,8/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,8/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,8/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,8/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,9/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,9/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,9/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,9/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,9/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,9/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,9/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,9/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,9/02/2020,Male,1,1,0,1,,0,,,1,0
70-79,9/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,9/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,9/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,9/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,10/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,10/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,10/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,10/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,10/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,10/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,10/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,10/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,10/02/2020,Male,1,1,0,1,,0,,,1,0
70-79,10/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,10/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,10/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,10/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,11/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,11/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,11/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,11/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,11/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,11/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,11/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,11/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,11/02/2020,Male,1,1,0,1,,0,,,1,0
70-79,11/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,11/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,11/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,11/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,12/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,12/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,12/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,12/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,12/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,12/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,12/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,12/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,12/02/2020,Male,1,1,0,1,,0,,,1,0
70-79,12/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,12/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,12/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,12/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,13/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,13/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,13/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,13/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,13/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,13/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,13/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,13/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,13/02/2020,Male,,0,0,0,,0,,1,1,0
70-79,13/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,13/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,13/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,13/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,14/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,14/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,14/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
70-79,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,14/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,14/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,15/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,15/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,15/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
70-79,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,15/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,15/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,16/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,16/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,16/02/2020,Male,1,1,0,1,,0,,,1,0
60-69,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
70-79,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,16/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,16/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,17/02/2020,Female,1,1,1,0,,,0,,1,0
30-39,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,17/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,17/02/2020,Male,,0,0,0,,0,,1,1,0
60-69,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
70-79,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,17/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,17/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,18/02/2020,Female,,0,0,0,,,0,1,1,0
30-39,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,18/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
60-69,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
70-79,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,18/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,18/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
30-39,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,19/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
60-69,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
70-79,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,19/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,19/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
30-39,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
40-49,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
50-59,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
60-69,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
70-79,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
80-89,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
90+,20/02/2020,Female,0,0,0,0,0,0,0,0,1,0
0-9,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
10-19,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
20-29,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
30-39,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
40-49,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
50-59,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
60-69,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
70-79,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
80-89,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
90+,20/02/2020,Male,0,0,0,0,0,0,0,0,1,0
0-9,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
10-19,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
20-29,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
30-39,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
40-49,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
50-59,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
60-69,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
70-79,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
80-89,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
90+,20/02/2020,Other,0,0,0,0,0,0,0,0,1,0
0-9,21/02/2020,Female,0,0,0,0,0,0,0,0,1,0
10-19,21/02/2020,Female,0,0,0,0,0,0,0,0,1,0
20-29,21/02/2020,Female,0,0,0,0,0,0,0,0,1,0
30-39,21/02/2020,Female,0,0,0,0,0,0,0,0,1,0
